,lat,lon,latlon
37563,11.4624461,78.9172232,11.4624461;78.9172232
37564,11.8324792,79.6397921,11.8324792;79.6397921
37565,12.9865993,77.2806347,12.9865993;77.2806347
37566,12.5004458,77.8999779,12.5004458;77.8999779
37567,11.2848928,77.17207,11.2848928;77.17207
37568,12.9407871,77.944766,12.9407871;77.944766
37569,12.5018729,77.6954387,12.5018729;77.6954387
37570,13.0448309,77.3467046,13.0448309;77.3467046
37571,13.024239,77.3779546,13.024239;77.3779546
37572,13.0625987,80.1838646,13.0625987;80.1838646
37573,13.1474734,80.2825299,13.1474734;80.2825299
37574,13.0402283,79.9187062,13.0402283;79.9187062
37575,13.0980999,78.0953592,13.0980999;78.0953592
37576,10.668083,78.8289927,10.668083;78.8289927
37577,10.0793171,78.0491569,10.0793171;78.0491569
37578,13.121546,78.670587,13.121546;78.670587
37579,11.5965778,78.1961802,11.5965778;78.1961802
37580,11.1043903,77.2428491,11.1043903;77.2428491
37581,11.3449267,77.6157622,11.3449267;77.6157622
37582,11.7746142,77.4942633,11.7746142;77.4942633
37583,12.7830644,80.1082931,12.7830644;80.1082931
37584,10.3788298,80.096238,10.3788298;80.096238
37585,11.5961348,80.0983249,11.5961348;80.0983249
37586,10.7786815,79.6386643,10.7786815;79.6386643
37587,9.9394572,79.1251262,9.9394572;79.1251262
37588,12.6276217,79.7906029,12.6276217;79.7906029
37589,12.8114238,78.5908417,12.8114238;78.5908417
37590,11.9382491,78.8238025,11.9382491;78.8238025
37591,11.3305406,77.9542532,11.3305406;77.9542532
37592,11.1176997,78.0321867,11.1176997;78.0321867
37593,12.7149888,77.5594544,12.7149888;77.5594544
37594,12.1335462,76.9917642,12.1335462;76.9917642
37595,11.4427594,79.7399519,11.4427594;79.7399519
37596,12.8313867,79.0703014,12.8313867;79.0703014
37597,11.4685118,78.1468061,11.4685118;78.1468061
37598,10.6205743,78.5160805,10.6205743;78.5160805
37599,10.5126883,78.39741,10.5126883;78.39741
37600,8.1793056,78.8271663,8.1793056;78.8271663
37601,12.217848,77.0037505,12.217848;77.0037505
37602,11.3222697,77.3049369,11.3222697;77.3049369
37603,8.9974968,77.8617113,8.9974968;77.8617113
37604,9.9058767,76.9346461,9.9058767;76.9346461
37605,9.6448586,76.7088939,9.6448586;76.7088939
37606,9.2755455,80.0809423,9.2755455;80.0809423
37607,9.2826423,80.2052008,9.2826423;80.2052008
37608,9.9410265,79.70991,9.9410265;79.70991
37609,10.9989067,79.6581197,10.9989067;79.6581197
37610,10.9935841,79.4784322,10.9935841;79.4784322
37611,10.9243387,79.7561811,10.9243387;79.7561811
37612,10.9605556,79.8101271,10.9605556;79.8101271
37613,11.3393243,78.167813,11.3393243;78.167813
37614,11.0248298,78.0542642,11.0248298;78.0542642
37615,11.7766083,78.8226488,11.7766083;78.8226488
37616,11.0585783,77.0675274,11.0585783;77.0675274
37617,11.0770317,77.9594978,11.0770317;77.9594978
37618,11.1043862,77.5760814,11.1043862;77.5760814
37619,12.9562958,77.8906683,12.9562958;77.8906683
37620,12.6928093,77.7181206,12.6928093;77.7181206
37621,12.6917336,77.6868706,12.6917336;77.6868706
37622,12.9239873,80.163035,12.9239873;80.163035
37623,12.9016083,80.1631038,12.9016083;80.1631038
37624,13.0514729,79.9789676,13.0514729;79.9789676
37625,13.0266083,79.2552335,13.0266083;79.2552335
37626,13.0702906,78.8594183,13.0702906;78.8594183
37627,13.0617753,78.1235603,13.0617753;78.1235603
37628,12.9637526,78.8160444,12.9637526;78.8160444
37629,13.0777517,78.5966217,13.0777517;78.5966217
37630,13.1161071,78.962395,13.1161071;78.962395
37631,13.0262526,77.0487991,13.0262526;77.0487991
37632,13.1160985,77.5758753,13.1160985;77.5758753
37633,13.0908911,76.9598959,13.0908911;76.9598959
37634,11.6641471,79.7109808,11.6641471;79.7109808
37635,12.2675976,78.2299008,12.2675976;78.2299008
37636,13.0147384,78.9863679,13.0147384;78.9863679
37637,10.782795,78.7043764,10.782795;78.7043764
37638,9.6746281,78.9593605,9.6746281;78.9593605
37639,11.9501597,78.2178457,11.9501597;78.2178457
37640,10.1684513,77.7205368,10.1684513;77.7205368
37641,10.462261,80.2066694,10.462261;80.2066694
37642,9.9966225,79.3342917,9.9966225;79.3342917
37643,11.7638524,79.27819,11.7638524;79.27819
37644,11.698524,79.1412037,11.698524;79.1412037
37645,10.6575889,79.1972366,10.6575889;79.1972366
37646,11.5794331,79.0189633,11.5794331;79.0189633
37647,9.5416095,79.6397895,9.5416095;79.6397895
37648,11.5794639,78.6686089,11.5794639;78.6686089
37649,9.947638,77.8410193,9.947638;77.8410193
37650,11.9355213,80.0758065,11.9355213;80.0758065
37651,10.846297,80.045298,10.846297;80.045298
37652,12.2638678,79.9435294,12.2638678;79.9435294
37653,11.9416827,79.8482964,11.9416827;79.8482964
37654,12.3012946,80.1922087,12.3012946;80.1922087
37655,8.2211017,78.8694409,8.2211017;78.8694409
37656,11.2901953,78.7664642,11.2901953;78.7664642
37657,9.9480113,78.2238318,9.9480113;78.2238318
37658,9.9512083,78.0491284,9.9512083;78.0491284
37659,9.4061075,77.5432655,9.4061075;77.5432655
37660,9.9718045,79.6052301,9.9718045;79.6052301
37661,10.9409188,78.0886575,10.9409188;78.0886575
37662,10.9927607,78.1575558,10.9927607;78.1575558
37663,10.7587457,78.4835939,10.7587457;78.4835939
37664,10.898655,78.7896268,10.898655;78.7896268
37665,10.4888609,77.9685043,10.4888609;77.9685043
37666,11.0715928,78.1780916,11.0715928;78.1780916
37667,11.033246,77.569998,11.033246;77.569998
37668,11.717189,78.1468416,11.717189;78.1468416
37669,11.7281985,77.7255753,11.7281985;77.7255753
37670,11.7480962,79.3975876,11.7480962;79.3975876
37671,11.0811881,79.6447592,11.0811881;79.6447592
37672,12.97678,79.2187104,12.97678;79.2187104
37673,11.495400462857143,78.8867406,11.495400462857143;78.8867406
37674,11.8507172,78.8150827,11.8507172;78.8150827
37675,11.214352,78.6687321,11.214352;78.6687321
37676,13.0460254,77.7261107,13.0460254;77.7261107
37677,13.071358533333333,77.8410737,13.071358533333333;77.8410737
37678,13.0708814,77.7885419,13.0708814;77.7885419
37679,13.0527837,77.8538703,13.0527837;77.8538703
37680,12.9778514,80.2030854,12.9778514;80.2030854
37681,12.9199271,80.1838217,12.9199271;80.1838217
37682,11.6569244,80.0624604,11.6569244;80.0624604
37683,10.9069552,80.1241501,10.9069552;80.1241501
37684,13.1671256,79.6580912,13.1671256;79.6580912
37685,13.1671299,78.1678533,13.1671299;78.1678533
37686,10.6553041,78.0741033,10.6553041;78.0741033
37687,11.9381898,78.3687538,11.9381898;78.3687538
37688,11.6694995,78.2700885,11.6694995;78.2700885
37689,11.9117586,78.1195641,11.9117586;78.1195641
37690,13.1671425,78.0157771,13.1671425;78.0157771
37691,10.4360957,77.978733,10.4360957;77.978733
37692,11.6556341,77.7968898,11.6556341;77.7968898
37693,10.0206344,80.2859196,10.0206344;80.2859196
37694,9.5123635,79.2722442,9.5123635;79.2722442
37695,11.4441451,78.0809682,11.4441451;78.0809682
37696,10.3627333,77.8243638,10.3627333;77.8243638
37697,11.3612883,77.4379814,11.3612883;77.4379814
37698,10.4891475,80.1834095,10.4891475;80.1834095
37699,11.3314525,80.1500038,11.3314525;80.1500038
37700,10.2860379,79.1470381,10.2860379;79.1470381
37701,10.9470351,79.7506875,10.9470351;79.7506875
37702,12.1692934,78.2178172,12.1692934;78.2178172
37703,12.0487883,78.5928172,12.0487883;78.5928172
37704,11.7514703,77.167235,11.7514703;77.167235
37705,8.1751818,77.010985,8.1751818;77.010985
37706,8.2493941,77.8255719,8.2493941;77.8255719
37707,8.8129655,77.6750475,8.8129655;77.6750475
37708,10.4622017,77.6878441,10.4622017;77.6878441
37709,8.7302121,77.4619543,8.7302121;77.4619543
37710,9.8868264,79.7611911,9.8868264;79.7611911
37711,9.8868178,78.4108367,9.8868178;78.4108367
37712,9.1748218,77.3771561,9.1748218;77.3771561
37713,9.1762446,77.0029664,9.1762446;77.0029664
37714,12.8314833,76.9345347,12.8314833;76.9345347
37715,10.3513123,79.2886651,10.3513123;79.2886651
37716,10.9084854,79.4299628,10.9084854;79.4299628
37717,10.9432838,78.5696402,10.9432838;78.5696402
37718,10.9155822,78.8488033,10.9155822;78.8488033
37719,10.9418653,77.5410813,10.9418653;77.5410813
37720,11.010755,77.9593864,11.010755;77.9593864
37721,11.6258169,77.8009807,11.6258169;77.8009807
37722,11.6645237,77.25195,11.6645237;77.25195
37723,10.9496821,77.2796989,10.9496821;77.2796989
37724,11.3449183,77.9913091,11.3449183;77.9913091
37725,12.9866061,77.5580517,12.9866061;77.5580517
37726,12.9827063,77.7270983,12.9827063;77.7270983
37727,12.9841248,77.4814097,12.9841248;77.4814097
37728,12.9766723,80.1806355,12.9766723;80.1806355
37729,12.504721,79.0554982,12.504721;79.0554982
37730,13.0448463,79.0703817,13.0448463;79.0703817
37731,13.0484033,78.8684648,13.0484033;78.8684648
37732,12.9564275,77.9904303,12.9564275;77.9904303
37733,13.1034379,77.2759917,13.1034379;77.2759917
37734,13.1247455,77.9137195,13.1247455;77.9137195
37735,10.3263393,77.6878297,10.3263393;77.6878297
37736,13.0033583,80.1833266,13.0033583;80.1833266
37737,12.304759,80.1613033,12.304759;80.1613033
37738,11.5138239,80.2217164,11.5138239;80.2217164
37739,12.7311289,80.2479823,12.7311289;80.2479823
37740,11.7543603,80.1974686,11.7543603;80.1974686
37741,11.9122768,79.4785813,11.9122768;79.4785813
37742,11.0962377,79.5787296,11.0962377;79.5787296
37743,12.2560268,79.0630358,12.2560268;79.0630358
37744,10.9958833,78.8100701,10.9958833;78.8100701
37745,11.9416696,78.6687036,11.9416696;78.6687036
37746,12.5117133,77.440452,12.5117133;77.440452
37747,12.1345753,76.9658391,12.1345753;76.9658391
37748,10.081867,79.9187036,10.081867;79.9187036
37749,10.1644869,79.7710076,10.1644869;79.7710076
37750,11.6694402,79.4044928,11.6694402;79.4044928
37751,8.1757683,78.0144032,8.1757683;78.0144032
37752,8.3820989,78.1195356,8.3820989;78.1195356
37753,11.9412266,78.8289901,11.9412266;78.8289901
37754,9.2847919,80.0276449,9.2847919;80.0276449
37755,9.9410462,78.6670833,9.9410462;78.6670833
37756,9.9474316,77.7968613,9.9474316;77.7968613
37757,9.3984267,76.989812,9.3984267;76.989812
37758,12.9054663,76.9976245,12.9054663;76.9976245
37759,10.9669693,80.2716803,10.9669693;80.2716803
37760,10.8977153,80.2589525,10.8977153;80.2589525
37761,10.9857784,80.1999536,10.9857784;80.1999536
37762,10.9864984,80.0963042,10.9864984;80.0963042
37763,10.1079371,79.504435,10.1079371;79.504435
37764,11.76384,79.4013895,11.76384;79.4013895
37765,11.0081531,79.3609816,11.0081531;79.3609816
37766,11.0323106,78.8764005,11.0323106;78.8764005
37767,11.5365661,80.2007372,11.5365661;80.2007372
37768,11.76348,77.5594518,11.76348;77.5594518
37769,12.904825,80.11381,12.904825;80.11381
37770,12.7446623,79.7641283,12.7446623;79.7641283
37771,12.9754803,79.0702988,12.9754803;79.0702988
37772,12.923287,79.07023,12.923287;79.07023
37773,12.9903982,79.710855,12.9903982;79.710855
37774,13.0436715,78.1169677,13.0436715;78.1169677
37775,13.0745701,78.6964381,13.0745701;78.6964381
37776,13.0511283,77.4377468,13.0511283;77.4377468
37777,12.9506286,77.3617775,12.9506286;77.3617775
37778,13.0149114,77.4810519,13.0149114;77.4810519
37779,11.6862733,76.9645481,11.6862733;76.9645481
37780,12.5379347,76.9560017,12.5379347;76.9560017
37781,13.16973,76.918405,13.16973;76.918405
37782,13.1161096,76.9772835,13.1161096;76.9772835
37783,13.1161139,76.9513518,13.1161139;76.9513518
37784,9.9500565,76.9087194,9.9500565;76.9087194
37785,10.9112155,77.60801942,10.9112155;77.60801942
37786,11.3221819,77.7408216,11.3221819;77.7408216
37787,12.5222108,77.5241929,12.5222108;77.5241929
37788,10.65413566,77.5760348,10.65413566;77.5760348
37789,11.4609343,77.8448912,11.4609343;77.8448912
37790,11.5906815,78.9588129,11.5906815;78.9588129
37791,11.9307831,77.0792146,11.9307831;77.0792146
37792,12.5077939,77.1225541,12.5077939;77.1225541
37793,10.5670379,77.313538,10.5670379;77.313538
37794,11.8421111,77.3242993,11.8421111;77.3242993
37795,11.1044185,79.1200814,11.1044185;79.1200814
37796,11.7514418,79.0781905,11.7514418;79.0781905
37797,12.923286,79.30615,12.923286;79.30615
37798,10.654405,79.6541426,10.654405;79.6541426
37799,11.2481242,78.5457917,11.2481242;78.5457917
37800,12.2656372,80.2592922,12.2656372;80.2592922
37801,12.8312179,80.2578436,12.8312179;80.2578436
37802,12.9233168,80.2244551,12.9233168;80.2244551
37803,12.949835,80.1832025,12.949835;80.1832025
37804,11.1339976,79.1601852,11.1339976;79.1601852
37805,11.7746732,80.1608751,11.7746732;80.1608751
37806,8.7033493,80.1630308,8.7033493;80.1630308
37807,8.1792133,80.2475369,8.1792133;80.2475369
37808,8.710819,80.1118272,8.710819;80.1118272
37809,9.176012,80.197495,9.176012;80.197495
37810,9.3702574,77.1847123,9.3702574;77.1847123
37811,9.9409213,78.2174668,9.9409213;78.2174668
37812,9.9409256,80.2639222,9.9409256;80.2639222
37813,9.4590319,80.2014222,9.4590319;80.2014222
37814,10.9956131,80.0962898,10.9956131;80.0962898
37815,10.1742292,79.1416133,10.1742292;79.1416133
37816,10.2939152,79.3560519,10.2939152;79.3560519
37817,10.4075457,79.5805275,10.4075457;79.5805275
37818,10.6625126,79.6103633,10.6625126;79.6103633
37819,11.0517234,78.1634305,11.0517234;78.1634305
37820,11.6547001,80.243107,11.6547001;80.243107
37821,11.460819,80.142286,11.460819;80.142286
37822,11.0485221,79.4013754,11.0485221;79.4013754
37823,11.1145748,79.2727367,11.1145748;79.2727367
37824,12.7374535,79.1115714,12.7374535;79.1115714
37825,12.9998772,79.3146964,12.9998772;79.3146964
37826,11.0591759,79.0646964,11.0591759;79.0646964
37827,11.3837482,79.5434146,11.3837482;79.5434146
37828,11.0336128,78.8094374,11.0336128;78.8094374
37829,12.4842436,78.8705232,12.4842436;78.8705232
37830,12.8109501,78.822234,12.8109501;78.822234
37831,12.9327531,77.8569166,12.9327531;77.8569166
37832,12.6618141,77.5422609,12.6618141;77.5422609
37833,13.103561,77.68787,13.103561;77.68787
37834,13.167141,77.8228382,13.167141;77.8228382
37835,11.9229046,77.3078171,11.9229046;77.3078171
37836,11.763337,80.1499612,11.763337;80.1499612
37837,13.0263089,80.2457293,13.0263089;80.2457293
37838,13.1671367,80.1094157,13.1671367;80.1094157
37839,11.11762,79.6837647,11.11762;79.6837647
37840,10.7787559,79.7711164,10.7787559;79.7711164
37841,11.3350791,79.9188124,11.3350791;79.9188124
37842,12.3071313,78.0940512,12.3071313;78.0940512
37843,9.9409612,77.5249468,9.9409612;77.5249468
37844,11.3221435,77.034915,11.3221435;77.034915
37845,11.1537559,77.9383366,11.1537559;77.9383366
37846,10.2861254,77.0029923,10.2861254;77.0029923
37847,12.8912116,76.9345606,12.8912116;76.9345606
37848,11.3221226,80.1035528,11.3221226;80.1035528
37849,9.6888559,79.3959791,9.6888559;79.3959791
37850,11.4644141,79.7006666,11.4644141;79.7006666
37851,9.9966507,79.8072132,9.9966507;79.8072132
37852,9.705385329268292,79.8270808,9.705385329268292;79.8270808
37853,11.6985522,78.052023,11.6985522;78.052023
37854,8.8030256,78.1791099,8.8030256;78.1791099
37855,8.8062183,78.0796343,8.8062183;78.0796343
37856,8.7384,78.0491946,8.7384;78.0491946
37857,8.7309389,78.0157889,8.7309389;78.0157889
37858,9.8868289,77.5233265,9.8868289;77.5233265
37859,9.3705054,77.914693,9.3705054;77.914693
37860,9.3690826,77.5268964,9.3690826;77.5268964
37861,9.9500446,80.1836274,9.9500446;80.1836274
37862,12.3391618,79.1351321,12.3391618;79.1351321
37863,10.7799524,79.6038133,10.7799524;79.6038133
37864,10.897847,79.1144542,10.897847;79.1144542
37865,10.3928715,79.4816417,10.3928715;79.4816417
37866,10.36268,79.1727116,10.36268;79.1727116
37867,10.3634,78.4835913,10.3634;78.4835913
37868,11.0093433,78.1539833,11.0093433;78.1539833
37869,11.4226987,79.9084771,11.4226987;79.9084771
37870,11.6787413,77.2851755,11.6787413;77.2851755
37871,11.4543001,77.9649318,11.4543001;77.9649318
37872,10.4596313,77.9720028,10.4596313;77.9720028
37873,12.716021,77.4940261,12.716021;77.4940261
37874,12.5090005,80.2082042,12.5090005;80.2082042
37875,12.941165,80.1279235,12.941165;80.1279235
37876,12.9230587,80.01929,12.9230587;80.01929
37877,12.934771,79.7506305,12.934771;79.7506305
37878,13.0324294,79.8486919,13.0324294;79.8486919
37879,13.1034533,79.5673731,13.1034533;79.5673731
37880,13.0384634,78.1325642,13.0384634;78.1325642
37881,13.0927995,78.1297358,13.0927995;78.1297358
37882,13.1307949,78.0451437,13.1307949;78.0451437
37883,11.7388228,78.928025,11.7388228;78.928025
37884,9.540002,78.5806363,9.540002;78.5806363
37885,11.5906376,78.8150801,11.5906376;78.8150801
37886,12.5124818,78.121113,12.5124818;78.121113
37887,11.1637939,77.4348899,11.1637939;77.4348899
37888,12.8202808,77.8851177,12.8202808;77.8851177
37889,10.8165356,77.9682956,10.8165356;77.9682956
37890,11.7746139,78.0809044,11.7746139;78.0809044
37891,11.3072935,77.3468655,11.3072935;77.3468655
37892,12.6638093,77.7927975,12.6638093;77.7927975
37893,11.3449418,79.6580886,11.3449418;79.6580886
37894,11.3806867,78.4455308,11.3806867;78.4455308
37895,11.2244367,77.7535133,11.2244367;77.7535133
37896,10.6070585,77.0291065,10.6070585;77.0291065
37897,11.9273402,77.6988946,11.9273402;77.6988946
37898,10.1522824,77.349419,10.1522824;77.349419
37899,8.678373,76.9507754,8.678373;76.9507754
37900,11.9193062,79.6217172,11.9193062;79.6217172
37901,8.1750723,79.7146569,8.1750723;79.7146569
37902,9.9751486,78.4907855,9.9751486;78.4907855
37903,12.2055757,78.0518713,12.2055757;78.0518713
37904,9.7897742,78.8238258,9.7897742;78.8238258
37905,11.0208841,77.9849226,11.0208841;77.9849226
37906,9.4524096,79.8486775,9.4524096;79.8486775
37907,10.2396979,79.9645196,10.2396979;79.9645196
37908,10.3558226,78.4870095,10.3558226;78.4870095
37909,10.8984335,78.5985402,10.8984335;78.5985402
37910,10.7528459,78.0630476,10.7528459;78.0630476
37911,10.7791247,78.2320942,10.7791247;78.2320942
37912,11.7972267,77.4378415,11.7972267;77.4378415
37913,11.0926789,77.7432017,11.0926789;77.7432017
37914,11.6708039,77.9449125,11.6708039;77.9449125
37915,11.5159853,77.7205057,11.5159853;77.7205057
37916,10.9804712,77.7204369,10.9804712;77.7204369
37917,12.7933183,77.3469199,12.7933183;77.3469199
37918,12.9701774,77.4619517,12.9701774;77.4619517
37919,12.6647742,80.1712145,12.6647742;80.1712145
37920,12.7578171,80.1477082,12.7578171;80.1477082
37921,12.7592313,80.1974804,12.7592313;80.1974804
37922,13.092064828571427,80.1938417,13.092064828571427;80.1938417
37923,13.0326645,80.11043753,13.0326645;80.11043753
37924,13.0823937,78.0301773,13.0823937;78.0301773
37925,13.0479467,80.2479249,13.0479467;80.2479249
37926,12.9080331,78.1580057,12.9080331;78.1580057
37927,10.4863627,77.7764013,10.4863627;77.7764013
37928,10.3627769,77.002895,10.3627769;77.002895
37929,13.0909133,77.4404638,13.0909133;77.4404638
37930,12.5379233,80.1631271,12.5379233;80.1631271
37931,10.1018991,79.9186466,10.1018991;79.9186466
37932,11.339324,79.341867,11.339324;79.341867
37933,12.7159905,78.3388325,12.7159905;78.3388325
37934,12.8111547,78.159145,12.8111547;78.159145
37935,12.9363075,78.1584723,12.9363075;78.1584723
37936,12.5391776,78.7493939,12.5391776;78.7493939
37937,11.322096,77.7910787,11.322096;77.7910787
37938,10.9947188,77.5424929,10.9947188;77.5424929
37939,11.3199846,76.9215294,11.3199846;76.9215294
37940,11.2357136,79.1357075,11.2357136;79.1357075
37941,8.3741683,79.0611524,8.3741683;79.0611524
37942,11.241875,78.4871327,11.241875;78.4871327
37943,11.3448517,77.5373027,11.3448517;77.5373027
37944,8.8049358,77.06788,8.8049358;77.06788
37945,9.1760188,77.6615612,9.1760188;77.6615612
37946,9.74349,77.3064976,9.74349;77.3064976
37947,9.1845427,79.4828901,9.1845427;79.4828901
37948,9.6962636,79.7641401,9.6962636;79.7641401
37949,10.9246003,79.0410787,10.9246003;79.0410787
37950,10.3564177,79.757673,10.3564177;79.757673
